Metrics-Timestamp,Backlog-00-10-3-RELOAD,T1-00-10-3-RELOAD,T2-00-10-3-RELOAD,Backlog-30-10-1-S3,T1-30-10-1-S3,T2-30-10-1-S3,Backlog-40-00-1-S3,T1-40-00-1-S3,T2-40-00-1-S3,Backlog-40-00-5-S3,T1-40-00-5-S3,T2-40-00-5-S3,Backlog-40-10-1-METADATA,T1-40-10-1-METADATA,T2-40-10-1-METADATA,Backlog-40-10-5-METADATA,T1-40-10-5-METADATA,T2-40-10-5-METADATA,Backlog-40-12-1-S3,T1-40-12-1-S3,T2-40-12-1-S3,Backlog-40-12-5-S3,T1-40-12-5-S3,T2-40-12-5-S3,Backlog-40-14-5-ADDING,T1-40-14-5-ADDING,T2-40-14-5-ADDING,Backlog-40-20-1-FILE,T1-40-20-1-FILE,T2-40-20-1-FILE,Backlog-40-20-5-FILE,T1-40-20-5-FILE,T2-40-20-5-FILE,Backlog-40-30-1-S3,T1-40-30-1-S3,T2-40-30-1-S3,Backlog-40-30-5-S3,T1-40-30-5-S3,T2-40-30-5-S3,Backlog-50-05-1-S3,T1-50-05-1-S3,T2-50-05-1-S3,Backlog-50-05-5-S3,T1-50-05-5-S3,T2-50-05-5-S3,Backlog-50-10-1-UPLOAD,T1-50-10-1-UPLOAD,T2-50-10-1-UPLOAD,Backlog-50-10-5-UPLOAD,T1-50-10-5-UPLOAD,T2-50-10-5-UPLOAD,Backlog-50-20-1-UPLOAD,T1-50-20-1-UPLOAD,T2-50-20-1-UPLOAD,Backlog-50-20-5-UPLOAD,T1-50-20-5-UPLOAD,T2-50-20-5-UPLOAD,Backlog-50-30-0-1,T1-50-30-0-1,T2-50-30-0-1,Backlog-50-30-0-5,T1-50-30-0-5,T2-50-30-0-5,Backlog-50-40-0-1,T1-50-40-0-1,T2-50-40-0-1,Backlog-50-40-0-5,T1-50-40-0-5,T2-50-40-0-5,Backlog-60-10-1-HIVE,T1-60-10-1-HIVE,T2-60-10-1-HIVE,Backlog-60-10-5-HIVE,T1-60-10-5-HIVE,T2-60-10-5-HIVE,Backlog-60-20-1-HIVE,T1-60-20-1-HIVE,T2-60-20-1-HIVE,Backlog-60-20-5-HIVE,T1-60-20-5-HIVE,T2-60-20-5-HIVE,Backlog-70-10-1-HIVE,T1-70-10-1-HIVE,T2-70-10-1-HIVE,Backlog-70-10-5-HIVE,T1-70-10-5-HIVE,T2-70-10-5-HIVE,Backlog-80-10-1-COPY,T1-80-10-1-COPY,T2-80-10-1-COPY,Backlog-80-10-5-COPY,T1-80-10-5-COPY,T2-80-10-5-COPY,Backlog-80-20-1-CLEAN,T1-80-20-1-CLEAN,T2-80-20-1-CLEAN,ClusterImportCPU,ClusterImportDisk,ClusterImportMemory,MetadataGenerationCPU,MetadataGenerationDisk,MetadataGenerationMemory,S3UploadCPU,S3UploadDisk,S3UploadMemory,S3UploadResult,MetadataGenerationResult
2018-07-06T21:00:00Z,7778,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,5,30,,,,,,,,46,3.975562765,28.96711554,20,5.927313374,16.84984371,0,15.61275908,16.89973162,0,0
2018-07-06T21:05:00Z,7676,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,1,6,,1,6,,1,6,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,2,12,,,,,,,,42,3.197804159,28.88242678,27,4.950639981,16.8511882,0,15.61302381,16.89769996,0,0
2018-07-06T21:10:00Z,7573,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,3,18,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,1,6,,,,,2,12,,50,3.810728302,28.98594362,21,5.689132636,16.85131269,1,15.61329632,16.90150932,0,0
2018-07-06T21:15:00Z,7470,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,1,6,,,,,,,,,,,3,18,,,,,,,,52,3.857009646,28.99720036,21,5.891605729,16.84937065,0,15.61357663,16.89891896,0,0
2018-07-06T21:20:00Z,7367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,5,30,,,,,1,6,,56,3.336803915,28.88423187,28,5.334524419,16.8391251,0,15.61384136,16.89348427,0,0
2018-07-06T21:25:00Z,7265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,2,12,,,,,1,6,,36,3.219621172,28.88465807,20,5.724232955,16.84589737,0,15.61412945,16.89160499,0,0
2018-07-06T21:30:00Z,7162,,,,,,1,6,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,,,,,,,2,12,,,,,,,,54,3.213633562,28.89323225,29,5.01954032,16.84427899,0,15.61461998,16.89383981,0,0
2018-07-06T21:35:00Z,7059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,2,12,,,,,1,6,,43,3.269826775,28.97210461,24,5.480469491,16.84940799,0,15.61490807,16.89358585,0,0
2018-07-06T21:40:00Z,6956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,2,12,,,,,6,36,,,,,2,12,,47,3.961204959,28.887115,21,5.877053267,16.84726676,0,15.61517281,16.89561751,0,0
2018-07-06T21:45:00Z,6853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,4,24,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,1,6,,,,,,,,42,3.323723051,28.88510934,29,5.019587037,16.85514699,0,15.61545311,16.89257003,0,0
2018-07-06T21:50:00Z,6750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,1,6,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,2,12,,,,,,,,49,3.995588946,28.96859471,26,6.078140412,16.84820044,0,15.61571784,16.89201132,0,0
2018-07-06T21:55:00Z,6645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,1,,,,,,,,,1,6,,12182,,,,,,,,,1,6,,,,,3,18,,,,,1,6,,69,4.065883019,29.069078,46,6.787831806,16.85464903,0,15.6165354,16.89216369,0,0
2018-07-06T22:00:00Z,6540,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,19,114,,1,6,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4,24,,12182,,,,,,,,,7,42,,,,,13,78,,,,,1,6,,86,3.991290947,28.99825333,37,5.588106318,16.85337923,1,15.61770333,16.89145261,0,0
2018-07-06T22:05:00Z,6438,,,,,,,,,,,,,,,2,12,,,,,,,,,,,3,18,,,,,,,,1,6,,1,6,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,,,,,,,,,,,,,,,,50,3.269562043,28.95819038,23,6.160144973,16.84584757,0,15.61797585,16.89338269,0,0
2018-07-06T22:10:00Z,6335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,2,12,,,,,1,6,,,,,,,,42,3.236649654,28.88398116,24,5.280051962,16.83171793,0,15.61825615,16.8915542,0,0
2018-07-06T22:15:00Z,6233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,5,30,,,,,1,6,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,,,,,,,2,12,,,,,,,,47,3.224526496,28.88646316,23,5.987929165,16.85088943,0,15.61889462,16.89399219,0,0
2018-07-06T22:20:00Z,6130,,,,,,1,6,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,1,,,,,,,,,3,18,,12182,,,,,,,,,1,6,,,,,,,,,,,,,,59,3.627066738,29.01033739,28,5.643263962,16.85901864,0,15.61915936,16.89460168,0,0
2018-07-06T22:25:00Z,6028,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,2,12,,10,60,,,,,1,6,,,,,,,,,,,,,,1,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,4,24,,,,,1,6,,85,3.939177718,29.04964822,39,6.396721749,16.87547625,0,15.6200392,16.89617622,0,0
2018-07-06T22:30:00Z,5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,,,,,,,,12182,,,,,,,,,2,12,,,,,3,18,,,,,,,,66,4.083051654,28.95134608,29,5.734059176,16.88888385,0,15.62056088,16.89226528,0,0
2018-07-06T22:35:00Z,5823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,,,,,,,,1,6,,12182,,,,,,,,,1,6,,,,,2,12,,,,,,,,55,3.980740607,28.9650096,21,5.933892738,16.93164626,0,15.62083339,16.89114787,0,0
2018-07-06T22:40:00Z,5720,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,6,,,,,,,,,,12182,,,,,,,,,3,18,,,,,2,12,,,,,3,18,,54,4.081992726,28.97899904,27,5.960685151,16.98984545,1,15.62109813,16.89302715,0,0
2018-07-06T22:45:00Z,5617,,,,,,,,,,,,,,,,,,1,6,,,,,,,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,12,,,,,,,,,,12182,,,,,,,,,2,12,,,,,1,6,,,,,,,,54,3.933221253,28.93407238,25,6.173755301,17.00489633,0,15.62137064,16.89236686,0,0
2018-07-06T22:50:00Z,5514,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,6,,,,,,,,,,12182,,,,,,,,,4,24,,,,,2,12,,,,,,,,49,3.193802037,28.88741585,27,5.681829153,16.95712941,1,15.62165095,16.89368744,0,0
2018-07-06T22:55:00Z,5412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,6,,12182,,,,,,,,,1,6,,,,,2,12,,,,,,,,50,3.427895006,28.88892009,28,4.962241462,16.97701051,0,15.62192347,16.89262082,0,0
2018-07-06T23:00:00Z,5310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,,,,,,,,3,,,,,,,,,3,18,,12182,,,1,6,,,,,,,,,,,1,6,,,,,1,6,,54,3.259315366,28.89125166,25,5.914100144,16.98435543,0,15.62270209,16.89541435,0,0
2018-07-06T23:05:00Z,5207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,30,,,,,1,6,,,,,2,12,,,,,,,,3,,,,,,,,,2,12,,12182,,,,,,,,,,,,,,,,,,,,,,,,59,3.319331618,28.95272497,20,5.881312335,16.98782871,0,15.62319262,16.89480485,0,0
2018-07-06T23:10:00Z,5104,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,1,6,,1,6,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,4,24,,,,,,,,,,,,,,54,3.387756996,28.99694965,23,5.778923426,16.98799055,1,15.62417369,16.89348427,0,0
2018-07-06T23:15:00Z,4999,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,5,30,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,6,,12182,,,,,,,,,11,66,,,,,6,36,,,,,,,,68,3.338244367,28.96887049,18,5.910798783,16.99257179,0,15.62445399,16.89571909,0,0
2018-07-06T23:20:00Z,4896,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,6,,12182,,,,,,,,,3,18,,,,,4,24,,,,,,,,53,3.910469893,28.89516269,23,6.141722756,16.97674908,0,15.62471872,16.89521118,0,0
2018-07-06T23:25:00Z,4794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,2,12,,,,,,,,55,3.323380457,28.8856609,26,5.497715988,16.98623524,0,15.62499124,16.89414456,0,0
2018-07-06T23:30:00Z,4691,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,,,,,,,2,12,,,,,,,,51,3.347727994,28.89501226,28,4.986986097,16.9790148,0,15.62551292,16.89378902,0,0
2018-07-06T23:35:00Z,4589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,1,6,,,,,,,,43,3.406451731,28.9680933,22,5.350634126,16.99587078,0,15.62579322,16.89353506,0,0
2018-07-06T23:40:00Z,4487,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,3,,,,,,,,,1,6,,12182,,,,,,,,,1,6,,,,,1,6,,,,,,,,68,3.213034022,28.89498719,25,5.769774607,16.97676153,0,15.62655627,16.90054428,0,0
2018-07-06T23:45:00Z,4384,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,1,6,,,,,1,6,,,,,4,24,,,,,,,,95,4.371297843,29.04691552,46,5.843362256,17.00876797,0,15.62798115,16.8992745,0,0
2018-07-06T23:50:00Z,4282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,36,,1,6,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,2,12,,12182,,,,,,,,,9,54,,,,,7,42,,,,,,,,63,3.422997468,28.89874779,22,4.97455149,16.96274392,0,15.62867413,16.90181407,0,0
2018-07-06T23:55:00Z,4180,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,,,,,,,3,18,,,,,1,6,,56,3.672055568,29.00650158,22,5.684126091,16.97857909,0,15.62894664,16.90232198,0,0
2018-07-07T00:00:00Z,4077,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,2,12,,,,,2,12,,,,,,,,85,4.551564612,29.01146557,43,6.680397422,17.02109251,1,15.63016908,16.89973162,0,0
2018-07-07T00:05:00Z,3974,,,,,,1,6,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,2,12,,,,,10,60,,,,,1,6,,76,3.906958303,28.90473969,22,5.707990882,16.9752552,1,15.63320571,16.90445522,0,0
2018-07-07T00:10:00Z,3872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,72,432,,1,6,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,1,6,,12182,,,1,6,,,,,9,54,,,,,8,48,,,,,,,,90,3.526414158,28.96403185,25,6.024197419,16.98756728,0,15.63376632,16.91974344,0,0
2018-07-07T00:15:00Z,3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,1,6,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,,,,,,,2,12,,,,,,,,77,3.43533864,28.8937838,24,6.05743683,16.99898304,0,15.63416342,16.92213064,0,0
2018-07-07T00:20:00Z,3667,,,,,,,,,,,,,,,,,,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,12182,,,,,,,,,3,18,,,,,1,6,,,,,,,,37,3.342869387,28.98687124,15,5.862679889,16.99131444,0,15.63473181,16.92182589,0,0
2018-07-07T00:25:00Z,3565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,12182,,,3,18,,,,,7,42,,,,,,,,,,,,,,57,3.321208099,28.96924655,16,5.892773663,16.99187465,0,15.63501212,16.92106402,0,0
2018-07-07T00:30:00Z,3463,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,4,6,,,,,,,,,,,12182,,,,,,,,,3,18,,,,,6,36,,,,,,,,62,3.710239233,28.9901555,18,5.853048324,16.97867868,1,15.63552601,16.92746374,0,0
2018-07-07T00:35:00Z,3361,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,1,6,,1,6,,,,,1,6,,,,,,,,,,,,,,4,,6,,,,,,,,,,12182,,,1,6,,,,,3,18,,,,,,,,,,,,,,70,3.530369562,28.99078226,22,5.655137961,16.99151362,0,15.63579853,16.93035885,0,0
2018-07-07T00:40:00Z,3259,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,4,,6,,,,,,,1,6,,12182,,,2,12,,,,,,,,,,,3,18,,,,,,,,66,3.898401238,28.89004827,22,5.946451925,16.98347155,1,15.63606326,16.93015569,0,0
2018-07-07T00:45:00Z,3156,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,1,6,,3,18,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,1,6,,12182,,,1,6,,,,,1,6,,,,,,,,,,,,,,73,3.564449886,29.01066331,18,5.644914643,16.9917875,0,15.63633578,16.92985094,0,0
2018-07-07T00:50:00Z,3054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,4,,,,,,,,,,,,12182,,,,,,,,,3,18,,,,,2,12,,,,,,,,66,3.219122853,28.91579586,20,5.706036539,16.98811504,1,15.63660051,16.92766691,0,0
2018-07-07T00:55:00Z,2952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,12182,,,3,18,,,,,,,,,,,1,6,,,,,,,,72,3.484524247,29.01843522,27,5.631351032,16.99123974,0,15.6368886,16.90140774,0,0
2018-07-07T01:00:00Z,2850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,,1,6,,,,,2,12,,,,,,,,,,,,,,4,,,,,,,,,,,,12182,,,,,,,,,9,54,,,,,8,48,,,,,1,6,,79,3.780486589,29.02643277,25,5.845612476,16.99478772,0,15.63825897,16.9176102,0,0
2018-07-07T01:05:00Z,2747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,1,6,,,,,,,,,,,,,,4,,,,,,,,,,,,12182,,,,,,,,,1,6,,,,,2,12,,,,,,,,93,3.906880441,28.97044994,29,5.77292803,16.98870014,0,15.63906874,16.91837207,0,0
2018-07-07T01:10:00Z,2645,,,,,,,,,,,,,,,9,54,,1,6,,,,,,,,,,,,,,1,6,,,,,11,66,,,,,,,,,,,1,6,,,,,,,,4,,,,,,,,,,,,12182,,,,,,,,,,,,,,,,,,,,,,,,84,3.340151993,28.89824638,24,5.617662842,16.98947198,1,15.63938019,16.91710229,0,0
2018-07-07T01:15:00Z,2542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,48,,8,48,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,12182,,,2,12,,,,,1,6,,,,,6,36,,,,,2,12,,80,3.968625235,28.99820318,22,6.149532344,16.99162566,0,15.64020553,16.91781337,0,0
2018-07-07T01:20:00Z,2439,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,132,,3,18,,,,,,,,,,,2,12,,,,,,,,5,6,,,,,,,,2,12,,12182,,,3,18,,,,,2,12,,,,,1,6,,,,,2,12,,89,4.326145502,29.0351323,42,8.588023472,17.01494269,0,15.64137347,16.91623883,0,0
2018-07-07T01:25:00Z,2336,,,,,,,,,,,,,,,50,300,,,,,,,,,,,2,12,,,,,,,,,,,1,6,,,,,,,,,,,1,6,,,,,,,,5,6,,,,,,,,,,,12182,,,,,,,,,3,18,,,,,3,18,,,,,,,,99,6.353881918,29.16036035,63,10.862887,17.01362309,1,15.64221438,16.91664516,0,0
2018-07-07T01:30:00Z,2234,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,132,792,,,,,,,,1,6,,,,,,,,,,,,,,5,,6,,,,,,,2,12,,12182,,,4,24,,,,,5,30,,,,,10,60,,,,,,,,90,3.915663307,29.06579374,22,10.69834842,16.99320669,0,15.64274384,16.92141956,0,0
2018-07-07T01:35:00Z,2131,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,576,,,,,,,,,,,,,,,,,,,,,,,5,,6,,,,,,,1,6,,12182,,,1,6,,,,,10,60,,,,,7,42,,,,,4,24,,98,6.307203476,29.10317412,43,9.163674938,17.01727066,0,15.64313315,16.91933711,0,0
2018-07-07T01:40:00Z,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,93,558,,,,,,,,1,6,,,,,2,12,,,,,,,,5,,,,,,,,,2,12,,12182,,,2,12,,,,,5,30,,,,,7,42,,,,,1,6,,98,3.975087805,29.10297356,27,9.853822898,16.99690405,1,15.64342903,16.91801653,0,0
2018-07-07T01:45:00Z,1926,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,92,552,,3,18,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,12182,,,2,12,,,,,7,42,,,,,5,30,,,,,4,24,,98,6.136716211,29.13193019,19,5.850829249,16.99765099,0,15.64370155,16.92908907,0,0
2018-07-07T01:50:00Z,1823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,552,,2,12,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,3,18,,12182,,,1,6,,,,,6,36,,,,,8,48,,,,,2,12,,93,3.74189804,29.07196113,36,6.661663755,16.98909851,0,15.64410643,16.93015569,0,0
2018-07-07T01:55:00Z,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,36,216,,2,12,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,1,6,,12182,,,,,,,,,9,54,,,,,5,30,,,,,3,18,,94,4.190781915,29.0387174,29,5.954074643,17.01592616,0,15.64441788,16.93040964,0,0
2018-07-07T02:00:00Z,1619,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,,,,,46,276,,,,,,,,1,6,,,,,3,18,,,,,,,,6,6,,,,,,,,7,42,,12182,,,,,,,,,1,6,,,,,6,36,,,,,,,,87,3.730911671,29.06692192,29,6.092085548,16.99314445,1,15.64595177,16.93188259,0,0
2018-07-07T02:05:00Z,1520,,,1,6,,1,6,,,,,,,,1,6,,1,6,,,,,,,,2,12,,,,,,,,87,522,,3,18,,,,,,,,,,,2,12,,,,,,,,6,,6,,,,,,,2,12,,12182,,,1,6,,,,,3,18,,,,,10,60,,,,,,,,88,4.031740406,28.99389103,76,12.76567002,17.04096115,1,15.64944779,16.93630145,0,0
2018-07-07T02:10:00Z,1498,,,33,198,,1,6,,,,,,,,,,,1,6,,,,,,,,4,24,,,,,,,,108,648,,1,6,,,,,3,18,,,,,1,6,,,,,,,,6,,6,,,,,,,,,,12182,,,2,12,,,,,5,30,,,,,10,60,,,,,1,6,,98,3.8344763,29.06539261,95,17.40628573,17.0211672,1,15.65123862,16.93401583,0,0
2018-07-07T02:15:00Z,1313,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,308,1848,,,,,,,,1,6,,,,,1,6,,,,,,,,6,,,,,,,,,2,12,,12182,,,,,,,,,8,48,,,,,3,18,,,,,,,,98,6.637090417,29.07672456,68,6.211619732,17.0301056,1,15.65218854,16.93533641,0,0
2018-07-07T02:20:00Z,1210,,,,,,,,,,,,,,,66,396,,1,6,,,,,,,,3,18,,,,,1,6,,414,2484,,11,66,,,,,,,,,,,,,,,,,1,6,,6,,,,,,,,,,,,12182,,,,,,,,,,,,,,,,,,,,,,,,98,5.325679263,29.12330588,72,7.10592261,17.02094312,1,15.65589478,16.93828232,0,0
2018-07-07T02:25:00Z,1105,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,766,3618,978,8,48,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,12182,,,,,,,,,4,24,,,,,6,36,,,,,2,12,,97,5.384122696,29.04972343,43,5.79580397,17.02164027,1,15.65764668,16.96647156,0,0
2018-07-07T02:30:00Z,1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756,3300,1236,3,18,,,,,1,6,,,,,2,12,,,,,,,,6,,,,,,,,,3,18,,12182,,,3,18,,,,,,,,,,,2,12,,,,,2,12,,98,5.884239957,29.07572173,21,5.732860097,16.99751405,0,15.65817615,16.96459228,0,0
2018-07-07T02:35:00Z,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,1368,3582,11,66,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,12182,,,1,6,,,,,,,,,,,1,6,,,,,,,,98,6.314732759,29.14980559,16,5.878851886,17.00469714,0,15.65846424,16.96611602,0,0
2018-07-07T02:40:00Z,796,,,,,,,,,,,,,,,1,6,,,,,,,,,,,1,6,,,,,,,,871,1344,3300,9,54,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,2,12,,12182,,,1,6,,,,,,,,,,,18,108,,,,,,,,98,4.128079415,29.00687764,47,6.965871713,17.01181798,1,15.65974118,16.96870638,0,0
2018-07-07T02:45:00Z,694,,,2,12,,1,6,,,,,,,,,,,,,,,,,,,,2,12,,,,,,,,964,1818,1368,3,18,,,,,,,,,,,9,54,,,,,,,,12,36,,,,,,,,,,,12182,,,,,,,,,,,,,,,8,48,,,,,4,24,,99,3.729946178,29.01149065,28,5.973228765,17.00736123,0,15.66113491,16.96723343,0,0
2018-07-07T02:50:00Z,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,2016,1344,6,36,,,,,,,,,,,1,6,,,,,,,,13,42,,,,,,,,3,18,,12182,,,2,12,,,,,,,,,,,2,12,,,,,2,12,,98,3.847206784,29.01129008,26,6.101467953,16.99814895,0,15.66160209,16.96687789,0,0
2018-07-07T02:55:00Z,475,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,,,,,,,,985,1500,1818,1,6,,,,,,,,,,,,,,,,,,,,13,6,36,,,,,,,4,24,,12182,,,,,,,,,7,42,,,,,9,54,,,,,,,,93,4.001553197,29.00121167,30,5.809601168,17.00885512,0,15.66189796,16.97861071,0,0
