metric_time,backlog_40_00_1_s3,t1_40_00_1_s3,t2_40_00_1_s3,acceleration_40_00_1_s3,backlog_40_00_5_s3,t1_40_00_5_s3,t2_40_00_5_s3,acceleration_40_00_5_s3,backlog_40_10_1_metadata,t1_40_10_1_metadata,t2_40_10_1_metadata,acceleration_40_10_1_metadata,backlog_40_10_5_metadata,t1_40_10_5_metadata,t2_40_10_5_metadata,acceleration_40_10_5_metadata,backlog_40_12_1_s3,t1_40_12_1_s3,t2_40_12_1_s3,acceleration_40_12_1_s3,backlog_40_12_5_s3,t1_40_12_5_s3,t2_40_12_5_s3,acceleration_40_12_5_s3,backlog_40_14_5_adding,t1_40_14_5_adding,t2_40_14_5_adding,acceleration_40_14_5_adding,backlog_40_20_1_file,t1_40_20_1_file,t2_40_20_1_file,acceleration_40_20_1_file,backlog_40_20_5_file,t1_40_20_5_file,t2_40_20_5_file,acceleration_40_20_5_file,backlog_40_30_1_s3,t1_40_30_1_s3,t2_40_30_1_s3,acceleration_40_30_1_s3,backlog_40_30_5_s3,t1_40_30_5_s3,t2_40_30_5_s3,acceleration_40_30_5_s3,metadatagenerationcpu,metadatagenerationdisk,metadatagenerationmemory
7/26/18 01:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,83,26.47612104,14.40972259
7/26/18 01:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,53,24.45691833,14.3987301
7/26/18 01:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.3620967,14.39447253
7/26/18 02:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,23.3631712,14.39655152
7/26/18 02:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,63,35.41174512,14.43668718
7/26/18 02:10,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,3,18,,18,,,,0,,,,0,,,,0,65,34.87440969,14.42941695
7/26/18 02:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,23.53994974,14.40017419
7/26/18 02:20,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,58,24.73093908,14.41090525
7/26/18 02:25,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,30,,30,,,,0,1,6,,6,27,162,,162,35,24.58654347,14.40429481
7/26/18 02:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,23.36036037,14.40727013
7/26/18 02:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,28,24.33173134,14.41970671
7/26/18 02:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,24,,24,,,,0,,,,0,,,,0,49,25.83023779,14.41563588
7/26/18 02:45,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,,,,0,34,24.54702057,14.42207202
7/26/18 02:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.36780401,14.42313019
7/26/18 02:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,18,23.79271408,14.44043434
7/26/18 03:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,14,23.86201152,14.42972817
7/26/18 03:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,29,23.70979853,14.44950968
7/26/18 03:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,4,24,,24,95,27.99104864,14.46493402
7/26/18 03:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,90,28.08041897,14.47002567
7/26/18 03:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,24,23.70854495,14.45425276
7/26/18 03:25,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,45,24.31379966,14.48599777
7/26/18 03:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,36,24.08437064,14.50788316
7/26/18 03:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,25,24.04459858,14.48322164
7/26/18 03:40,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,72,26.45214724,14.49384066
7/26/18 03:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,53,25.27777371,14.50196987
7/26/18 03:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,23.38146884,14.48831329
7/26/18 03:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,23.54355476,14.48983207
7/26/18 04:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,66,27.30478601,14.52161443
7/26/18 04:05,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,110,660,,660,60,34.56576358,14.54876576
7/26/18 04:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,59,354,,354,22,29.40565847,14.5348851
7/26/18 04:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,64,26.64789303,14.60698985
7/26/18 04:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,1,6,,6,68,408,,408,39,28.15239487,14.61650091
7/26/18 04:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,37,24.96551479,14.64340325
7/26/18 04:30,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,18,26.35502182,14.66679497
7/26/18 04:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.38781461,14.65112165
7/26/18 04:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.38783019,14.64893062
7/26/18 04:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,10,23.50528545,14.652989
7/26/18 04:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,10,23.39032957,14.65881515
7/26/18 04:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,21,23.95026064,14.69546508
7/26/18 05:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,26,24.00672637,14.72730969
7/26/18 05:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,53,318,,318,3,23.40120693,14.72373682
7/26/18 05:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,59,24.62405752,14.74766385
7/26/18 05:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,46,25.48365717,14.78862114
7/26/18 05:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,4,24,,24,27,28.06507232,14.81590941
7/26/18 05:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,23.39831045,14.82762394
7/26/18 05:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,11,23.63588386,14.86002875
7/26/18 05:35,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,1,6,,6,,,,0,31,186,,186,22,23.47392252,14.85858467
7/26/18 05:40,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,1,6,,6,19,114,,114,32,25.94794999,14.8862464
7/26/18 05:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,26,24.47519261,14.9124765
7/26/18 05:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,28,25.38285666,14.91934836
7/26/18 05:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,,,,0,39,26.56378619,14.95882422
7/26/18 06:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,46,24.71415197,15.00146214
7/26/18 06:05,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,50,24.67060359,15.01402321
7/26/18 06:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,18,23.72334657,15.00296847
7/26/18 06:15,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,6,36,,36,81,28.85979712,15.0153428
7/26/18 06:20,1,6,,6,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,4,24,,24,,,,0,,,,0,101,606,,606,70,28.74676443,15.00255765
7/26/18 06:25,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,88,528,,528,11,23.59974798,15.0044997
7/26/18 06:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,78,,78,54,25.7310023,15.01677444
7/26/18 06:35,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,24,,24,,,,0,1,6,,6,121,726,,726,50,24.57410886,15.00651644
7/26/18 06:40,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,410,2460,,2460,56,25.13491199,14.99032026
7/26/18 06:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,583,3498,,3498,54,25.69760717,14.99482681
7/26/18 06:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,634,3582,222,3360,20,23.89676924,14.98867699
7/26/18 06:55,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,3,18,,18,,,,0,,,,0,584,2304,1200,1104,28,26.08285419,14.9878927
7/26/18 07:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,451,1254,1452,-198,31,24.60062875,14.98922475
7/26/18 07:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,428,1326,1242,84,17,23.521255,15.00360337
7/26/18 07:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,354,1602,522,1080,1,23.45835006,14.98968536
7/26/18 07:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,183,696,402,294,22,23.46060028,14.99015842
7/26/18 07:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,52,312,,312,6,23.90731958,15.00335439
7/26/18 07:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,21,24.53017896,14.98933679
7/26/18 07:30,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,33,25.92726199,15.00014254
7/26/18 07:35,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,28,24.37362125,15.00435031
7/26/18 07:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,24,24.23501081,15.00326725
7/26/18 07:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,25,29.4696457,15.00534623
7/26/18 07:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,39,28.00490813,15.00407643
7/26/18 07:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.47868769,14.99156516
7/26/18 08:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,24,23.95091468,15.0006903
7/26/18 08:05,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,113,678,,678,31,24.71715745,14.9955613
7/26/18 08:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,55,330,,330,29,25.81948501,15.00688991
7/26/18 08:15,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,44,25.68812354,15.02175405
7/26/18 08:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,36,,36,18,23.96450165,14.99065638
7/26/18 08:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,28,24.73970637,15.00817216
7/26/18 08:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,8,23.49976501,15.01135911
7/26/18 08:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,12,23.57758837,14.9999807
7/26/18 08:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,30,24.39223034,14.99780212
7/26/18 08:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,3,18,,18,35,25.05729886,14.98672249
7/26/18 08:50,1,6,,6,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,4,24,,24,,,,0,,,,0,,,,0,77,26.90785964,15.04153555
7/26/18 08:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,23.5357296,14.98623698
7/26/18 09:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,26,24.70212225,14.9999807
7/26/18 09:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,19,114,,114,29,26.00630778,15.01918955
7/26/18 09:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,25,24.57896747,14.9891625
7/26/18 09:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,15,24.51242635,14.98900066
7/26/18 09:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,21,23.66037934,14.98923719
7/26/18 09:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,45,24.5328107,14.99411721
7/26/18 09:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,19,24.78664176,14.99281007
7/26/18 09:35,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,39,234,,234,49,34.31292916,15.01152095
7/26/18 09:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,21,23.50520759,14.99830009
7/26/18 09:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,23.50664804,14.99886029
7/26/18 09:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,9,54,,54,21,23.97766038,14.99882294
7/26/18 09:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,23.51104726,14.99995581
7/26/18 10:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,19,23.66439703,15.00300582
7/26/18 10:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,9,23.51202054,15.01503158
7/26/18 10:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,4,23.52218156,15.01236748
7/26/18 10:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,22,23.80357587,15.01290279
7/26/18 10:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.49780288,15.00163642
7/26/18 10:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.49782624,15.00202234
7/26/18 10:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51048665,15.00244561
7/26/18 10:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,14,23.87802779,15.01969996
7/26/18 10:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50048913,15.0050848
7/26/18 10:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,11,23.50164928,15.00869502
7/26/18 10:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,40,25.05822542,15.01872894
7/26/18 10:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,23.5025447,15.0082842
7/26/18 11:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50291843,15.00802277
7/26/18 11:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50294958,15.00806012
7/26/18 11:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50295737,15.00873237
7/26/18 11:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,23.50323767,15.0051346
7/26/18 11:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50325324,15.00590644
7/26/18 11:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50326881,15.00547072
7/26/18 11:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50329217,15.00793563
7/26/18 11:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50329996,15.00560766
7/26/18 11:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50332332,15.00528399
7/26/18 11:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,23.50396179,15.00766175
7/26/18 11:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50398515,15.00656624
7/26/18 11:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,15,23.5050285,15.00873237
7/26/18 12:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50509079,15.008334
7/26/18 12:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50510636,15.00871992
7/26/18 12:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,23.50543339,15.0096536
7/26/18 12:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,23.87399453,15.00759951
7/26/18 12:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,16,23.52619926,15.01079891
7/26/18 12:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,25,25.72276447,15.0293853
7/26/18 12:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,2,23.51795364,15.02668386
7/26/18 12:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50837658,15.01296504
7/26/18 12:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50839994,15.01180728
7/26/18 12:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50840773,15.01246708
7/26/18 12:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.5084233,15.01082381
7/26/18 12:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,12,23.92634134,15.01555444
7/26/18 13:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50959902,15.0147328
7/26/18 13:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.50961459,15.01393606
7/26/18 13:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,11,23.51033092,15.01236748
7/26/18 13:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51035428,15.01149605
7/26/18 13:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51036207,15.01053748
7/26/18 13:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51037764,15.01053748
7/26/18 13:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51038543,15.01252932
7/26/18 13:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,23.5104555,15.01086115
7/26/18 13:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51046329,15.01114748
7/26/18 13:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51049443,15.0114836
7/26/18 13:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51050222,15.01184463
7/26/18 13:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51051779,15.01172014
7/26/18 14:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51054115,15.01142136
7/26/18 14:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51054894,15.01176993
7/26/18 14:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51121855,15.06064481
7/26/18 14:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51116405,15.01850485
7/26/18 14:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51118741,15.01179483
7/26/18 14:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.5111952,15.01107279
7/26/18 14:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51121077,15.01290279
7/26/18 14:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51122634,15.01249198
7/26/18 14:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51124191,15.01322647
7/26/18 14:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.5112497,15.01281565
7/26/18 14:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51127306,15.01229279
7/26/18 14:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51128863,15.01074911
7/26/18 15:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.5113042,15.01118483
7/26/18 15:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51134313,15.01200646
7/26/18 15:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51135092,15.01265381
7/26/18 15:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51136649,15.01176993
7/26/18 15:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51138985,15.01249198
7/26/18 15:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51140542,15.01054993
7/26/18 15:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,23.51141321,15.01178238
