metric_time,backlog_40_00_1_s3,t1_40_00_1_s3,t2_40_00_1_s3,acceleration_40_00_1_s3,backlog_40_00_5_s3,t1_40_00_5_s3,t2_40_00_5_s3,acceleration_40_00_5_s3,backlog_40_10_1_metadata,t1_40_10_1_metadata,t2_40_10_1_metadata,acceleration_40_10_1_metadata,backlog_40_10_5_metadata,t1_40_10_5_metadata,t2_40_10_5_metadata,acceleration_40_10_5_metadata,backlog_40_12_1_s3,t1_40_12_1_s3,t2_40_12_1_s3,acceleration_40_12_1_s3,backlog_40_12_5_s3,t1_40_12_5_s3,t2_40_12_5_s3,acceleration_40_12_5_s3,backlog_40_14_5_adding,t1_40_14_5_adding,t2_40_14_5_adding,acceleration_40_14_5_adding,backlog_40_20_1_file,t1_40_20_1_file,t2_40_20_1_file,acceleration_40_20_1_file,backlog_40_20_5_file,t1_40_20_5_file,t2_40_20_5_file,acceleration_40_20_5_file,backlog_40_30_1_s3,t1_40_30_1_s3,t2_40_30_1_s3,acceleration_40_30_1_s3,backlog_40_30_5_s3,t1_40_30_5_s3,t2_40_30_5_s3,acceleration_40_30_5_s3,metadatagenerationcpu,metadatagenerationdisk,metadatagenerationmemory,outage
7/5/18 05:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,410,2460,,2460,65,6.915619393,18.28222863,0
7/5/18 05:30,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,160,960,,960,51,6.509808935,18.33674291,0
7/5/18 05:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,35,210,,210,58,6.164022515,15.82796542,0
7/5/18 05:40,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,6,,6,66,5.187029887,15.82221397,0
7/5/18 05:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,20,120,,120,46,7.658596915,15.83982934,0
7/5/18 05:50,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,29,174,,174,55,6.780870918,15.825625,0
7/5/18 05:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,52,312,,312,69,7.893507438,15.84580487,0
7/5/18 06:00,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,80,6.661399023,15.84241874,0
7/5/18 06:05,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,52,312,,312,85,7.627817953,15.83187441,0
7/5/18 06:10,1,6,,6,,,,0,,,,0,2,12,,12,3,18,,18,,,,0,,,,0,3,18,,18,,,,0,1,6,,6,148,888,,888,96,10.51845539,15.85957349,0
7/5/18 06:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,241,1446,,1446,69,8.818340119,15.84536916,0
7/5/18 06:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,71,426,,426,41,7.342001067,15.82942195,0
7/5/18 06:25,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,1,6,,6,,,,0,70,5.304882246,15.84641487,0
7/5/18 06:30,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,30,,30,,,,0,,,,0,171,1026,,1026,81,7.545190493,15.84275486,0
7/5/18 06:35,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,520,3120,,3120,55,6.56845481,15.82716868,0
7/5/18 06:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,637,3822,,3822,64,8.883822303,15.84848141,0
7/5/18 06:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,36,,36,,,,0,,,,0,621,3186,540,2646,78,10.37521992,15.84691283,0
7/5/18 06:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,578,3468,,3468,51,7.903489383,15.83370442,0
7/5/18 06:55,,,,0,,,,0,,,,0,40,240,,240,,,,0,,,,0,,,,0,5,30,,30,,,,0,,,,0,465,2790,,2790,51,6.415447629,15.81516782,0
7/5/18 07:00,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,1,6,,6,289,1734,,1734,30,7.563059888,15.84961427,0
7/5/18 07:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,236,1416,,1416,37,4.255672346,15.83477503,0
7/5/18 07:10,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,126,756,,756,42,6.19291721,15.82632215,0
7/5/18 07:15,1,6,,6,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,,,,0,,,,0,135,810,,810,48,6.740055506,15.8384475,0
7/5/18 07:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,164,984,,984,49,4.599356484,15.82812725,0
7/5/18 07:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,199,1194,,1194,22,4.774850294,15.81582762,0
7/5/18 07:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,170,1020,,1020,37,6.288539886,15.85077203,0
7/5/18 07:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,152,912,,912,58,11.33125202,15.81961212,0
7/5/18 07:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,149,894,,894,52,6.399688302,15.85844063,0
7/5/18 07:45,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,105,630,,630,45,4.784217127,15.82319744,0
7/5/18 07:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,121,726,,726,61,6.095947517,15.82735541,0
7/5/18 07:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,124,744,,744,36,4.364259092,15.81801865,0
7/5/18 08:00,1,6,,6,,,,0,,,,0,7,42,,42,,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,40,6.534460136,15.83511116,0
7/5/18 08:05,,,,0,,,,0,,,,0,,,,0,1,6,,6,1,6,,6,,,,0,,,,0,,,,0,,,,0,105,630,,630,49,5.762058455,15.8460663,0
7/5/18 08:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,70,420,,420,23,5.562380618,15.82200233,0
7/5/18 08:15,1,6,,6,,,,0,,,,0,1,6,,6,1,6,,6,,,,0,,,,0,4,24,,24,,,,0,,,,0,42,252,,252,35,4.543303423,15.85266428,0
7/5/18 08:20,,,,0,,,,0,,,,0,43,258,,258,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,,,,0,54,6.413563361,15.83254666,0
7/5/18 08:25,1,6,,6,,,,0,,,,0,4,24,,24,1,6,,6,,,,0,,,,0,2,12,,12,,,,0,,,,0,23,138,,138,73,6.346695229,15.86604699,0
7/5/18 08:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,95,570,,570,25,5.12089366,15.8236954,0
7/5/18 08:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,88,528,,528,6,4.159029674,15.82726827,0
7/5/18 08:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,82,492,,492,10,4.110778414,15.82053335,0
7/5/18 08:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,28,4.962739781,15.82027192,0
7/5/18 08:50,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,,,,0,5,4.095867786,15.82140478,0
7/5/18 08:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,4.465441135,15.82017233,0
7/5/18 09:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,22,6.317878396,15.83489952,0
7/5/18 09:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,78,,78,17,4.56622608,15.82400663,0
7/5/18 09:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,17,4.104518286,15.82167866,0
7/5/18 09:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,22,5.715457875,15.82309785,0
7/5/18 09:20,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,26,4.240496986,15.83858444,0
7/5/18 09:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,18,4.109112161,15.82015988,0
7/5/18 09:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.110077654,15.82160396,0
7/5/18 09:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.110093226,15.81956232,0
7/5/18 09:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,4.110739483,15.82027192,0
7/5/18 09:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,15,4.805239945,15.83310686,0
7/5/18 09:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,15,90,,90,7,4.49278637,15.82006029,0
7/5/18 09:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.116244347,15.81994824,0
7/5/18 10:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,6,36,,36,22,4.914192644,15.83493687,0
7/5/18 10:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,4.120332117,15.8212056,0
7/5/18 10:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,4.121352113,15.82042131,0
7/5/18 10:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,14,4.32476734,15.85201694,0
7/5/18 10:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.122403254,15.82180315,0
7/5/18 10:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.122426612,15.82111845,0
7/5/18 10:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.12276142,15.82457928,0
7/5/18 10:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,8,4.542548159,15.82319744,0
7/5/18 10:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,4.125338662,15.82318499,0
7/5/18 10:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,15,4.222977971,15.83616933,0
7/5/18 10:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.126514383,15.82299826,0
7/5/18 10:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.126529955,15.82449214,0
7/5/18 11:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.126880335,15.82408132,0
7/5/18 11:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.126903694,15.82070764,0
7/5/18 11:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.126919266,15.82180315,0
7/5/18 11:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,18,5.125121582,15.82141723,0
7/5/18 11:20,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,31,186,,186,31,4.818328596,15.8249901,0
7/5/18 11:25,,,,0,,,,0,,,,0,39,234,,234,,,,0,,,,0,,,,0,3,18,,18,,,,0,,,,0,,,,0,83,7.971408656,15.88394869,0
7/5/18 11:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,25,4.120191965,15.82218907,0
7/5/18 11:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,3,5.532536003,15.82128029,0
7/5/18 11:40,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,33,10.26319166,15.81595211,0
7/5/18 11:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,12,4.120347689,15.82241315,0
7/5/18 11:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.120363262,15.82142968,0
7/5/18 11:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,12,4.513022779,15.82100641,0
7/5/18 12:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,4.121803714,15.82131764,0
7/5/18 12:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,29,7.753604479,15.8352481,0
7/5/18 12:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.12247333,15.82293601,0
7/5/18 12:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.122481116,15.82154172,0
7/5/18 12:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.122504475,15.82159152,0
7/5/18 12:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,4.123142946,15.82256254,0
7/5/18 12:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.12348554,15.82139233,0
7/5/18 12:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.123501112,15.81932579,0
7/5/18 12:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.123524471,15.81958722,0
7/5/18 12:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,9,4.253655712,15.82013498,0
7/5/18 12:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,4.125307517,15.82004784,0
7/5/18 12:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.125330876,15.81976151,0
7/5/18 13:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,4.125774691,15.82131764,0
7/5/18 13:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,4.12637423,15.82014743,0
7/5/18 13:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,17,5.731131554,15.83829811,0
7/5/18 13:15,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,6,4.127752393,15.82215172,0
7/5/18 13:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.127760179,15.81877804,0
7/5/18 13:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.127783538,15.8192262,0
7/5/18 13:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.128126132,15.82090682,0
7/5/18 13:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.128133918,15.82085702,0
7/5/18 13:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,4.128188422,15.81969926,0
7/5/18 13:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.12821178,15.82076988,0
7/5/18 13:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.128235139,15.82150437,0
7/5/18 13:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.128250712,15.82055825,0
7/5/18 14:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,4.128601092,15.82228866,0
7/5/18 14:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,18,5.769167282,15.82929746,0
7/5/18 14:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,11,4.129270708,15.82470377,0
7/5/18 14:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.12928628,15.82578684,0
7/5/18 14:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.129270708,15.82542582,0
7/5/18 14:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.129465363,15.82491541,0
7/5/18 14:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.129800171,15.82525153,0
7/5/18 14:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.129831316,15.82368295,0
7/5/18 14:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,21,5.128438515,15.82537602,0
7/5/18 14:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.130812381,15.82350867,0
7/5/18 14:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.130820167,15.82454193,0
7/5/18 14:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.130843526,15.82526398,0
7/5/18 15:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.13118612,15.82603582,0
7/5/18 15:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131201692,15.82292356,0
7/5/18 15:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131225051,15.82201478,0
7/5/18 15:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.13124841,15.82203968,0
7/5/18 15:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131263982,15.82104376,0
7/5/18 15:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131271768,15.82175335,0
7/5/18 15:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.131622149,15.82282397,0
7/5/18 15:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131629935,15.82272438,0
7/5/18 15:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131645507,15.82243805,0
7/5/18 15:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131668866,15.82164131,0
7/5/18 15:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131676652,15.82081968,0
7/5/18 15:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.131700011,15.82233846,0
7/5/18 16:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.132034819,15.82521418,0
7/5/18 16:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.132058177,15.82344642,0
7/5/18 16:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,18,6.595278369,15.82675786,0
7/5/18 16:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,11,4.311694262,15.84007832,0
7/5/18 16:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.132743366,15.82725582,0
7/5/18 16:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.132758938,15.82808991,0
7/5/18 16:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.132790083,15.82785338,0
7/5/18 16:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.132805655,15.82693215,0
7/5/18 16:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,0,4.132821228,15.82663337,0
7/5/18 16:45,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,4,4.233115641,15.82769154,0
7/5/18 16:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,11,4.632611467,15.82767909,0
7/5/18 16:55,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,6,4.792322592,15.82545071,0
7/5/18 17:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,19,7.172821888,15.82993236,0
7/5/18 17:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,9,4.13771098,15.82426806,0
7/5/18 17:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,17,6.802205185,15.84036465,0
7/5/18 17:15,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,7.233266382,15.84184608,0
7/5/18 17:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,13,8.429846234,15.82365805,0
7/5/18 17:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,4.138427313,15.82400663,0
7/5/18 17:30,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,5,4.13876212,15.82772889,0
7/5/18 17:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,4.138777693,15.82701929,0
7/5/18 17:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,13,4.494943156,15.82659602,0
7/5/18 17:45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,4.139610819,15.82609806,0
7/5/18 17:50,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,11,4.622847536,15.83516095,0
7/5/18 17:55,,,,0,,,,0,,,,0,22,132,,132,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,33,6.897025879,15.82774133,0
7/5/18 18:00,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,4.144835379,15.82927256,0
7/5/18 18:05,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,4.144843165,15.82799032,0
7/5/18 18:10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,19,5.123003728,15.82597357,0
7/5/18 18:15,1,6,,6,,,,0,,,,0,78,468,,468,2,12,,12,,,,0,,,,0,2,12,,12,,,,0,,,,0,4,24,,24,84,10.2215587,15.88657543,0
7/5/18 18:20,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,1,6,,6,74,444,,444,56,6.533019683,15.84448527,0
7/5/18 18:25,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,38,6.507877951,15.84897937,0
7/5/18 18:30,,,,0,,,,0,,,,0,21,126,,126,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,35,6.468471847,15.82801521,0
7/5/18 18:35,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,2,12,,12,,,,0,,,,0,,,,0,39,5.939934851,15.83074155,0
7/5/18 18:40,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,32,6.409008418,15.82825174,0
7/5/18 18:45,1,6,,6,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,1,6,,6,,,,0,,,,0,,,,0,37,7.449077285,15.83498667,0
